"YEAR","STATEFIP","st_percent_female_employed","st_percent_male_employed","st_sex_ratio_in_percent_employed","st_percent_female_in_labor_force","st_percent_male_in_labor_force","st_sex_ratio_in_percent_in_labor_force","st_percent_female_above_poverty_line","st_percent_male_above_poverty_line","st_sex_ratio_in_percent_above_poverty_line","st_percent_female_yes_high_school_diploma","st_percent_male_yes_high_school_diploma","st_sex_ratio_in_percent_yes_high_school_diploma","st_percent_female_yes_bachelors","st_percent_male_yes_bachelors","st_sex_ratio_in_percent_yes_bachelors","st_percent_white_childapl","st_percent_nonwhite_childapl","st_race_ratio_in_percent_childapl","st_percent_white_yes_high_school_diploma","st_percent_nonwhite_yes_high_school_diploma","st_race_ratio_in_percent_yes_high_school_diploma","st_median_white_household_income","st_median_nonwhite_household_income","st_race_ratio_in_household_income","st_percent_white_home","st_percent_nonwhite_home","st_race_ratio_home","st_percent_white_in_labor_force","st_percent_nonwhite_in_labor_force","st_race_ratio_in_percent_in_labor_force","st_percent_white_above_poverty_line","st_percent_nonwhite_above_poverty_line","st_race_ratio_in_percent_above_poverty_line","st_percent_male_occw","st_percent_female_occw","st_sex_ratio_in_percent_occw","st_percent_male_occp","st_percent_female_occp","st_sex_ratio_in_percent_occp","st_percent_male_occb","st_percent_female_occb","st_sex_ratio_in_percent_occb","st_percent_nonwhite_vote","st_percent_white_vote","st_race_ratio_in_percent_vote","st_percent_female_yes_literate","st_percent_male_yes_literate","st_sex_ratio_in_percent_yes_literate","st_percent_nonwhite_yes_literate","st_percent_white_yes_literate","st_race_ratio_in_percent_yes_literate","state_name","st_white_e0","st_nonwhite_e0","st_race_ratio_in_e0","st_white_e1","st_nonwhite_e1","st_race_ratio_in_e1","st_whitemale_e0","st_nonwhitemale_e0","st_race_ratio_within_males_in_e0","st_whitemale_e1","st_nonwhitemale_e1","st_race_ratio_within_males_in_e1","st_whitefemale_e0","st_nonwhitefemale_e0","st_race_ratio_within_females_in_e0","st_whitefemale_e1","st_nonwhitefemale_e1","st_race_ratio_within_females_in_e1","st_percent_white_occp","st_percent_nonwhite_occp","st_race_ratio_in_percent_occp","st_percent_white_occb","st_percent_nonwhite_occb","st_race_ratio_in_percent_occb","st_percent_white_occw","st_percent_nonwhite_occw","st_race_ratio_in_percent_occw","st_percent_white_employed","st_percent_nonwhite_employed","st_race_ratio_in_percent_employed"
2017,38,0.987,0.964,0.976,0.666,0.754,1.133,0.876,0.902,1.029,0.894,0.877,0.982,0.304,0.268,0.881,0.897,0.783,1.145,0.907,0.734,1.236,80030,44341,1.805,0.743,0.333,2.229,0.723,0.626,1.154,0.928,0.678,1.369,0.357,0.467,0.764,0.151,0.461,0.328,0.492,0.072,6.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,0.478,0.565,0.299,0.31,0.964,0.431,0.212,2.032,0.979333400726318,0.938633263111115,1.04336106777191
2017,39,0.95,0.944,0.994,0.578,0.683,1.181,0.847,0.878,1.037,0.889,0.859,0.967,0.264,0.261,0.986,0.898,0.766,1.173,0.89,0.813,1.095,74105,47509,1.56,0.741,0.466,1.59,0.634,0.606,1.047,0.899,0.732,1.229,0.415,0.496,0.837,0.202,0.417,0.484,0.383,0.087,4.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,0.369,0.785,0.237,0.263,0.901,0.473,0.368,1.287,0.951599359512329,0.927820801734924,1.02562844753265
2017,40,0.948,0.963,1.016,0.538,0.656,1.22,0.843,0.865,1.027,0.855,0.812,0.949,0.284,0.252,0.888,0.944,0.779,1.213,0.888,0.718,1.236,70024,46359,1.51,0.745,0.546,1.364,0.588,0.615,0.956,0.909,0.756,1.202,0.397,0.502,0.789,0.187,0.429,0.436,0.416,0.069,6.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oklahoma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.257,0.377,0.683,0.238,0.303,0.784,0.505,0.32,1.579,0.965178370475769,0.938677906990051,1.02823173999786
2017,41,0.962,0.946,0.983,0.572,0.679,1.186,0.869,0.895,1.029,0.868,0.863,0.994,0.326,0.298,0.916,0.901,0.78,1.154,0.912,0.701,1.302,75277,52006,1.447,0.674,0.447,1.507,0.609,0.682,0.892,0.905,0.814,1.113,0.419,0.505,0.829,0.203,0.426,0.476,0.378,0.069,5.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oregon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.283,0.382,0.742,0.215,0.295,0.73,0.502,0.324,1.55,0.963897168636322,0.921124219894409,1.04643559455872
2017,42,0.963,0.938,0.974,0.581,0.675,1.161,0.874,0.904,1.035,0.878,0.862,0.982,0.306,0.268,0.878,0.914,0.829,1.102,0.889,0.799,1.113,79452,54660,1.454,0.789,0.55,1.434,0.638,0.581,1.098,0.917,0.796,1.152,0.405,0.518,0.782,0.203,0.417,0.486,0.392,0.065,6.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pennsylvania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.284,0.394,0.72,0.239,0.215,1.111,0.477,0.39,1.222,0.957910895347595,0.918331503868103,1.04309928417206
2017,44,0.98,0.945,0.964,0.568,0.683,1.203,0.883,0.89,1.008,0.841,0.851,1.012,0.355,0.351,0.987,0.958,0.886,1.081,0.889,0.717,1.24,86400,51450,1.679,0.752,0.319,2.357,0.621,0.632,0.982,0.935,0.764,1.223,0.462,0.497,0.929,0.225,0.418,0.537,0.313,0.085,3.691,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhode Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287,0.401,0.715,0.188,0.26,0.72,0.526,0.339,1.552,0.968670010566711,0.941979110240936,1.02833497524261
2017,45,0.957,0.971,1.015,0.531,0.625,1.176,0.839,0.881,1.051,0.843,0.833,0.988,0.287,0.295,1.028,0.922,0.746,1.236,0.881,0.751,1.172,71586,48000,1.491,0.822,0.617,1.331,0.573,0.58,0.987,0.914,0.756,1.209,0.425,0.508,0.836,0.204,0.406,0.502,0.371,0.086,4.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.274,0.36,0.759,0.203,0.289,0.705,0.523,0.351,1.49,0.967040002346039,0.957836508750916,1.00960862636566
2017,46,0.959,0.964,1.005,0.599,0.707,1.181,0.835,0.875,1.048,0.86,0.858,0.998,0.268,0.238,0.886,0.875,0.789,1.108,0.895,0.662,1.353,74048,43933,1.685,0.778,0.365,2.129,0.656,0.636,1.032,0.9,0.654,1.377,0.332,0.464,0.716,0.14,0.435,0.323,0.527,0.101,5.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.261,0.354,0.735,0.325,0.382,0.85,0.415,0.264,1.572,0.979849934577942,0.861508011817932,1.13736605644226
2017,47,0.961,0.956,0.995,0.562,0.648,1.152,0.834,0.869,1.042,0.872,0.838,0.96,0.27,0.268,0.992,0.901,0.746,1.208,0.871,0.809,1.076,66503,47944,1.387,0.751,0.482,1.558,0.591,0.641,0.922,0.888,0.751,1.183,0.421,0.461,0.913,0.172,0.451,0.383,0.407,0.088,4.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tennessee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.292,0.35,0.834,0.238,0.298,0.799,0.47,0.353,1.334,0.967471063137054,0.935197055339813,1.03451037406921
2017,48,0.954,0.952,0.998,0.554,0.711,1.283,0.848,0.877,1.034,0.811,0.793,0.978,0.274,0.262,0.956,0.926,0.797,1.162,0.905,0.715,1.265,86122,56310,1.529,0.738,0.57,1.296,0.618,0.641,0.964,0.925,0.814,1.136,0.415,0.49,0.848,0.183,0.447,0.409,0.402,0.063,6.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.234,0.359,0.653,0.191,0.296,0.644,0.575,0.345,1.665,0.961737275123596,0.946032166481018,1.01660108566284
2017,49,0.964,0.951,0.986,0.58,0.784,1.35,0.909,0.919,1.011,0.853,0.861,1.009,0.273,0.298,1.091,0.944,0.849,1.112,0.879,0.764,1.151,86702,65169,1.33,0.801,0.592,1.353,0.672,0.725,0.927,0.928,0.862,1.076,0.438,0.516,0.849,0.19,0.4,0.475,0.371,0.084,4.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Utah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.264,0.34,0.778,0.221,0.362,0.609,0.515,0.298,1.729,0.96217554807663,0.93350350856781,1.03071439266205
2017,50,0.956,0.961,1.006,0.647,0.684,1.058,0.895,0.912,1.019,0.886,0.882,0.994,0.358,0.318,0.888,0.941,0.832,1.132,0.888,0.814,1.091,73763,75854,0.972,0.733,0.671,1.092,0.669,0.6,1.115,0.906,0.865,1.048,0.441,0.559,0.789,0.213,0.347,0.616,0.345,0.094,3.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vermont",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.276,0.352,0.784,0.225,0.15,1.498,0.499,0.498,1.003,0.957625091075897,0.979959666728973,0.97720867395401
2017,51,0.966,0.958,0.991,0.597,0.693,1.161,0.872,0.902,1.034,0.864,0.844,0.976,0.367,0.371,1.011,0.919,0.777,1.182,0.89,0.791,1.125,90030,69029,1.304,0.766,0.542,1.413,0.627,0.669,0.937,0.913,0.844,1.082,0.505,0.559,0.902,0.179,0.395,0.454,0.316,0.046,6.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.223,0.389,0.574,0.166,0.212,0.783,0.611,0.399,1.53,0.971569836139679,0.94737708568573,1.02553653717041
2017,53,0.953,0.951,0.997,0.559,0.668,1.195,0.875,0.906,1.036,0.869,0.833,0.959,0.334,0.315,0.944,0.909,0.807,1.126,0.883,0.781,1.131,84752,70307,1.205,0.723,0.517,1.398,0.593,0.656,0.903,0.916,0.841,1.089,0.446,0.499,0.893,0.188,0.42,0.448,0.366,0.081,4.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Washington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.272,0.341,0.798,0.225,0.253,0.89,0.503,0.406,1.238,0.954782783985138,0.947674095630646,1.00750124454498
2017,54,0.955,0.929,0.974,0.458,0.562,1.227,0.803,0.837,1.043,0.845,0.786,0.93,0.218,0.175,0.8,0.828,0.774,1.071,0.821,0.754,1.088,53985,46135,1.17,0.774,0.509,1.521,0.503,0.59,0.852,0.824,0.766,1.076,0.341,0.48,0.709,0.162,0.443,0.366,0.497,0.077,6.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,"West Virginia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.286,0.342,0.838,0.303,0.319,0.95,0.41,0.339,1.211,0.946520090103149,0.879163444042206,1.0766144990921
2017,55,0.969,0.957,0.988,0.626,0.723,1.154,0.889,0.896,1.008,0.871,0.851,0.977,0.275,0.246,0.895,0.936,0.889,1.054,0.884,0.752,1.176,79014,53013,1.49,0.771,0.402,1.917,0.675,0.673,1.002,0.922,0.775,1.189,0.34,0.467,0.728,0.197,0.417,0.471,0.463,0.116,4.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wisconsin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.291,0.342,0.851,0.293,0.342,0.855,0.416,0.316,1.319,0.970839619636536,0.923010349273682,1.05181872844696
2017,56,0.956,0.935,0.978,0.615,0.697,1.133,0.886,0.896,1.011,0.895,0.849,0.948,0.236,0.202,0.855,0.912,0.874,1.043,0.9,0.671,1.342,72448,56002,1.294,0.742,0.566,1.31,0.659,0.634,1.04,0.901,0.833,1.082,0.334,0.449,0.744,0.167,0.472,0.354,0.499,0.08,6.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wyoming",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.299,0.39,0.765,0.291,0.389,0.747,0.411,0.221,1.861,0.955238044261932,0.868487298488617,1.09988713264465
2018,1,0.958,0.949,0.991,0.49,0.655,1.335,0.829,0.872,1.051,0.838,0.824,0.983,0.245,0.24,0.98,0.894,0.82,1.09,0.856,0.783,1.092,70140,47540,1.475,0.809,0.507,1.594,0.566,0.573,0.987,0.889,0.777,1.143,0.373,0.471,0.791,0.175,0.423,0.413,0.452,0.106,4.286,0.627,0.637,1.016,NA,NA,NA,NA,NA,NA,"Alabama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.236,0.39,0.604,0.278,0.327,0.851,0.486,0.283,1.719,0.96979433298111,0.921693801879883,1.05218708515167
2018,2,0.963,0.899,0.933,0.633,0.655,1.035,0.854,0.858,1.005,0.908,0.851,0.937,0.292,0.196,0.669,0.912,0.789,1.155,0.929,0.806,1.153,92115,65310,1.41,0.717,0.577,1.242,0.662,0.619,1.071,0.902,0.797,1.131,0.348,0.537,0.648,0.267,0.423,0.63,0.385,0.04,9.665,0.538,0.739,1.372,NA,NA,NA,NA,NA,NA,"Alaska",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.266,0.461,0.577,0.215,0.219,0.981,0.519,0.319,1.624,0.962477564811707,0.88651567697525,1.08568584918976
2018,4,0.958,0.95,0.991,0.529,0.647,1.224,0.857,0.878,1.025,0.807,0.805,0.997,0.285,0.305,1.069,0.912,0.822,1.109,0.904,0.684,1.322,85154,55001,1.548,0.738,0.555,1.328,0.556,0.623,0.892,0.916,0.817,1.121,0.477,0.472,1.011,0.199,0.454,0.438,0.324,0.074,4.382,0.563,0.689,1.223,NA,NA,NA,NA,NA,NA,"Arizona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,0.36,0.777,0.133,0.291,0.457,0.587,0.349,1.684,0.963241994380951,0.94348132610321,1.02094447612762
2018,5,0.959,0.954,0.996,0.514,0.608,1.183,0.851,0.854,1.004,0.827,0.782,0.946,0.248,0.201,0.81,0.881,0.793,1.111,0.841,0.707,1.189,63806,43500,1.467,0.741,0.471,1.571,0.547,0.592,0.924,0.888,0.766,1.159,0.356,0.44,0.809,0.211,0.451,0.467,0.433,0.109,3.973,0.574,0.558,0.972,NA,NA,NA,NA,NA,NA,"Arkansas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.298,0.403,0.74,0.273,0.283,0.966,0.429,0.314,1.364,0.965434789657593,0.933660864830017,1.03403151035309
2018,6,0.956,0.956,1,0.545,0.688,1.263,0.861,0.891,1.034,0.821,0.817,0.995,0.317,0.32,1.009,0.87,0.762,1.141,0.92,0.751,1.224,92104,73400,1.255,0.654,0.508,1.288,0.592,0.631,0.938,0.904,0.858,1.054,0.458,0.502,0.913,0.198,0.417,0.474,0.344,0.081,4.254,0.603,0.688,1.14,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.226,0.342,0.662,0.146,0.276,0.529,0.628,0.382,1.643,0.967459261417389,0.949834644794464,1.01855540275574
2018,8,0.985,0.963,0.978,0.626,0.75,1.198,0.907,0.939,1.035,0.886,0.863,0.974,0.408,0.412,1.009,0.95,0.797,1.192,0.927,0.747,1.241,94100,67091,1.403,0.713,0.544,1.311,0.689,0.682,1.011,0.935,0.897,1.041,0.544,0.569,0.956,0.131,0.341,0.383,0.325,0.09,3.633,0.576,0.795,1.379,NA,NA,NA,NA,NA,NA,"Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,0.327,0.582,0.172,0.322,0.534,0.637,0.35,1.819,0.980081260204315,0.958099961280823,1.02294254302979
2018,9,0.964,0.959,0.995,0.584,0.66,1.131,0.888,0.894,1.007,0.876,0.857,0.978,0.389,0.393,1.011,0.915,0.75,1.22,0.909,0.772,1.177,101343,58320,1.738,0.791,0.494,1.601,0.624,0.612,1.02,0.941,0.792,1.189,0.498,0.518,0.962,0.193,0.428,0.45,0.309,0.054,5.724,0.545,0.66,1.21,NA,NA,NA,NA,NA,NA,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248,0.443,0.561,0.177,0.204,0.869,0.575,0.354,1.624,0.983874082565308,0.910718560218811,1.08032727241516
2018,10,0.959,0.956,0.997,0.604,0.665,1.1,0.892,0.926,1.038,0.864,0.84,0.972,0.307,0.264,0.86,0.947,0.871,1.086,0.888,0.796,1.115,90030,62112,1.449,0.853,0.549,1.554,0.624,0.65,0.959,0.935,0.87,1.075,0.413,0.496,0.832,0.201,0.419,0.481,0.386,0.085,4.523,0.647,0.644,0.995,NA,NA,NA,NA,NA,NA,"Delaware",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.256,0.384,0.667,0.223,0.264,0.843,0.521,0.351,1.483,0.968101501464844,0.94230443239212,1.02737653255463
2018,11,0.938,0.932,0.993,0.687,0.758,1.105,0.852,0.877,1.029,0.899,0.886,0.986,0.593,0.587,0.99,0.979,0.736,1.331,0.978,0.839,1.165,158496,63029,2.515,0.521,0.415,1.254,0.841,0.643,1.309,0.97,0.803,1.208,0.661,0.683,0.968,0.202,0.286,0.708,0.136,0.031,4.432,0.662,0.748,1.13,NA,NA,NA,NA,NA,NA,"District of Columbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105,0.362,0.289,0.016,0.137,0.119,0.879,0.501,1.754,0.987431287765503,0.892889022827148,1.10588359832764
2018,12,0.956,0.971,1.016,0.529,0.617,1.166,0.851,0.876,1.029,0.879,0.859,0.978,0.295,0.292,0.991,0.89,0.705,1.261,0.915,0.809,1.131,72660,56921,1.277,0.755,0.54,1.399,0.534,0.621,0.859,0.9,0.818,1.1,0.426,0.475,0.897,0.226,0.458,0.493,0.348,0.067,5.202,0.644,0.71,1.101,NA,NA,NA,NA,NA,NA,"Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287,0.397,0.722,0.19,0.239,0.795,0.524,0.365,1.437,0.971994340419769,0.953627943992615,1.01925945281982
2018,13,0.964,0.966,1.002,0.581,0.683,1.176,0.854,0.882,1.033,0.848,0.824,0.971,0.298,0.291,0.974,0.934,0.772,1.21,0.895,0.766,1.168,82239,53403,1.54,0.781,0.548,1.426,0.632,0.623,1.015,0.916,0.814,1.126,0.424,0.493,0.862,0.175,0.403,0.435,0.401,0.105,3.821,0.709,0.677,0.955,NA,NA,NA,NA,NA,NA,"Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.244,0.339,0.719,0.224,0.292,0.768,0.532,0.368,1.443,0.981749951839447,0.946279168128967,1.03748452663422
2018,15,0.976,0.97,0.994,0.576,0.684,1.187,0.9,0.895,0.994,0.905,0.907,1.002,0.359,0.321,0.893,0.924,0.788,1.172,0.974,0.889,1.095,97642,86709,1.126,0.571,0.571,1,0.618,0.631,0.979,0.906,0.895,1.012,0.407,0.493,0.826,0.274,0.451,0.609,0.318,0.056,5.668,0.54,0.648,1.2,NA,NA,NA,NA,NA,NA,"Hawaii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.189,0.397,0.477,0.13,0.21,0.618,0.681,0.393,1.732,0.979539215564728,0.972001731395721,1.00775456428528
2018,16,0.968,0.97,1.001,0.543,0.678,1.25,0.875,0.891,1.018,0.875,0.847,0.968,0.254,0.256,1.005,0.905,0.981,0.923,0.9,0.659,1.366,71437,56853,1.257,0.748,0.571,1.309,0.602,0.654,0.921,0.887,0.868,1.022,0.43,0.473,0.909,0.165,0.433,0.382,0.405,0.094,4.304,0.536,0.558,1.041,NA,NA,NA,NA,NA,NA,"Idaho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.288,0.271,1.063,0.24,0.388,0.619,0.472,0.341,1.383,0.972676694393158,0.953553080558777,1.02005505561829
2018,17,0.958,0.947,0.989,0.589,0.69,1.172,0.88,0.901,1.024,0.865,0.854,0.988,0.351,0.316,0.899,0.926,0.803,1.153,0.912,0.773,1.179,90014,63000,1.429,0.805,0.533,1.509,0.647,0.622,1.04,0.934,0.824,1.133,0.455,0.496,0.919,0.189,0.425,0.444,0.356,0.079,4.514,0.675,0.661,0.98,NA,NA,NA,NA,NA,NA,"Illinois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.276,0.344,0.803,0.193,0.279,0.691,0.53,0.376,1.41,0.962112188339233,0.935080766677856,1.02890813350677
2018,18,0.975,0.964,0.99,0.6,0.699,1.165,0.876,0.896,1.023,0.855,0.853,0.998,0.258,0.237,0.917,0.873,0.642,1.359,0.873,0.768,1.138,77029,48003,1.605,0.784,0.514,1.527,0.651,0.631,1.033,0.908,0.795,1.142,0.349,0.483,0.722,0.185,0.432,0.428,0.467,0.086,5.452,0.589,0.608,1.033,NA,NA,NA,NA,NA,NA,"Indiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287,0.379,0.757,0.273,0.327,0.837,0.439,0.294,1.495,0.969665706157684,0.967686116695404,1.00204575061798
2018,19,0.978,0.965,0.987,0.647,0.724,1.119,0.892,0.927,1.04,0.879,0.887,1.009,0.275,0.285,1.039,0.946,0.785,1.205,0.899,0.775,1.161,79158,78004,1.015,0.773,0.582,1.328,0.679,0.716,0.948,0.921,0.84,1.096,0.411,0.475,0.864,0.178,0.431,0.412,0.412,0.094,4.403,0.641,0.684,1.067,NA,NA,NA,NA,NA,NA,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.289,0.38,0.762,0.256,0.259,0.99,0.455,0.362,1.257,0.977796256542206,0.932157397270203,1.0489604473114
2018,20,0.967,0.962,0.995,0.568,0.693,1.22,0.837,0.87,1.04,0.856,0.854,0.997,0.333,0.291,0.872,0.947,0.889,1.065,0.898,0.718,1.251,83350,51021,1.634,0.795,0.529,1.504,0.614,0.679,0.904,0.898,0.738,1.216,0.367,0.492,0.746,0.208,0.407,0.512,0.425,0.101,4.211,0.601,0.648,1.079,NA,NA,NA,NA,NA,NA,"Kansas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.289,0.331,0.872,0.253,0.34,0.745,0.458,0.329,1.393,0.974840223789215,0.935727119445801,1.04179966449738
2018,21,0.958,0.949,0.991,0.536,0.64,1.195,0.849,0.864,1.017,0.829,0.817,0.986,0.253,0.206,0.814,0.909,0.923,0.985,0.826,0.806,1.025,63577,57002,1.115,0.764,0.526,1.451,0.574,0.666,0.863,0.856,0.857,0.999,0.412,0.494,0.833,0.205,0.416,0.491,0.383,0.089,4.294,0.615,0.572,0.93,NA,NA,NA,NA,NA,NA,"Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.299,0.337,0.887,0.231,0.324,0.714,0.47,0.34,1.384,0.955554604530334,0.946041941642761,1.01005518436432
2018,22,0.94,0.961,1.022,0.522,0.614,1.178,0.75,0.826,1.102,0.819,0.792,0.967,0.217,0.195,0.897,0.847,0.741,1.142,0.846,0.746,1.135,66886,39000,1.715,0.786,0.501,1.57,0.564,0.566,0.998,0.845,0.706,1.196,0.347,0.437,0.794,0.223,0.491,0.453,0.43,0.072,6.012,0.622,0.6,0.964,NA,NA,NA,NA,NA,NA,"Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.288,0.457,0.631,0.25,0.258,0.971,0.461,0.285,1.618,0.96083277463913,0.938066601753235,1.0242692232132
2018,23,0.965,0.96,0.995,0.601,0.687,1.144,0.88,0.88,0.999,0.908,0.865,0.953,0.296,0.261,0.883,0.899,0.934,0.962,0.888,0.872,1.018,68506,61202,1.119,0.757,0.505,1.5,0.64,0.676,0.947,0.884,0.832,1.063,0.341,0.491,0.696,0.212,0.435,0.488,0.446,0.074,5.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.315,0.4,0.787,0.27,0.199,1.362,0.415,0.402,1.033,0.961153626441956,0.980667412281036,0.980101525783539
2018,24,0.949,0.951,1.002,0.608,0.748,1.23,0.907,0.938,1.034,0.886,0.864,0.975,0.398,0.401,1.008,0.938,0.799,1.174,0.911,0.834,1.092,120024,82947,1.447,0.805,0.604,1.333,0.672,0.677,0.992,0.948,0.892,1.062,0.537,0.577,0.93,0.189,0.379,0.498,0.275,0.044,6.268,0.606,0.702,1.159,NA,NA,NA,NA,NA,NA,"Maryland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,0.349,0.631,0.138,0.197,0.702,0.641,0.454,1.413,0.968274474143982,0.929386377334595,1.04184281826019
2018,25,0.968,0.951,0.983,0.627,0.691,1.102,0.879,0.909,1.034,0.889,0.879,0.988,0.411,0.406,0.988,0.916,0.783,1.17,0.918,0.792,1.159,106309,61000,1.743,0.741,0.387,1.912,0.665,0.64,1.038,0.938,0.786,1.193,0.547,0.556,0.983,0.184,0.386,0.477,0.269,0.057,4.695,0.567,0.708,1.249,NA,NA,NA,NA,NA,NA,"Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.255,0.365,0.699,0.152,0.198,0.771,0.592,0.437,1.355,0.965598046779633,0.943276464939117,1.02366387844086
2018,26,0.955,0.958,1.003,0.552,0.658,1.193,0.865,0.88,1.017,0.865,0.867,1.003,0.318,0.293,0.921,0.908,0.76,1.195,0.884,0.802,1.103,76034,52800,1.44,0.811,0.531,1.527,0.618,0.553,1.118,0.909,0.758,1.199,0.43,0.511,0.841,0.191,0.399,0.479,0.379,0.089,4.231,0.727,0.715,0.983,NA,NA,NA,NA,NA,NA,"Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.269,0.365,0.736,0.246,0.233,1.058,0.485,0.402,1.206,0.963575303554535,0.928439259529114,1.03784418106079
