"YEAR","STATEFIP","st_percent_female_employed","st_percent_male_employed","st_sex_ratio_in_percent_employed","st_percent_female_in_labor_force","st_percent_male_in_labor_force","st_sex_ratio_in_percent_in_labor_force","st_percent_female_above_poverty_line","st_percent_male_above_poverty_line","st_sex_ratio_in_percent_above_poverty_line","st_percent_female_yes_high_school_diploma","st_percent_male_yes_high_school_diploma","st_sex_ratio_in_percent_yes_high_school_diploma","st_percent_female_yes_bachelors","st_percent_male_yes_bachelors","st_sex_ratio_in_percent_yes_bachelors","st_percent_white_childapl","st_percent_nonwhite_childapl","st_race_ratio_in_percent_childapl","st_percent_white_yes_high_school_diploma","st_percent_nonwhite_yes_high_school_diploma","st_race_ratio_in_percent_yes_high_school_diploma","st_percent_white_employed","st_percent_nonwhite_employed","st_race_ratio_in_percent_employed","st_median_white_household_income","st_median_nonwhite_household_income","st_race_ratio_in_household_income","st_percent_white_home","st_percent_nonwhite_home","st_race_ratio_home","st_percent_white_in_labor_force","st_percent_nonwhite_in_labor_force","st_race_ratio_in_percent_in_labor_force","st_percent_white_above_poverty_line","st_percent_nonwhite_above_poverty_line","st_race_ratio_in_percent_above_poverty_line","st_percent_male_occw","st_percent_female_occw","st_sex_ratio_in_percent_occw","st_percent_male_occp","st_percent_female_occp","st_sex_ratio_in_percent_occp","st_percent_male_occb","st_percent_female_occb","st_sex_ratio_in_percent_occb","st_percent_nonwhite_vote","st_percent_white_vote","st_race_ratio_in_percent_vote","st_percent_female_yes_literate","st_percent_male_yes_literate","st_sex_ratio_in_percent_yes_literate","st_percent_nonwhite_yes_literate","st_percent_white_yes_literate","st_race_ratio_in_percent_yes_literate","state_name","st_white_e0","st_nonwhite_e0","st_race_ratio_in_e0","st_white_e1","st_nonwhite_e1","st_race_ratio_in_e1","st_whitemale_e0","st_nonwhitemale_e0","st_race_ratio_within_males_in_e0","st_whitemale_e1","st_nonwhitemale_e1","st_race_ratio_within_males_in_e1","st_whitefemale_e0","st_nonwhitefemale_e0","st_race_ratio_within_females_in_e0","st_whitefemale_e1","st_nonwhitefemale_e1","st_race_ratio_within_females_in_e1"
2005,28,0.927,0.93,1.003,0.567,0.648,1.143,0.799,0.828,1.037,0.759,0.72,0.948,0.193,0.19,0.986,NA,NA,NA,0.802,0.644,1.246,0.425,0.454,0.935,50084,33400,1.5,0.875,0.728,1.202,0.615,0.592,1.038,0.892,0.704,1.267,0.338,0.384,0.88,0.175,0.473,0.37,0.487,0.143,3.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mississippi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,29,0.943,0.935,0.992,0.592,0.715,1.209,0.87,0.886,1.018,0.804,0.793,0.987,0.203,0.231,1.14,NA,NA,NA,0.809,0.746,1.085,0.382,0.422,0.905,55322,37005,1.495,0.823,0.591,1.392,0.65,0.65,1.001,0.901,0.768,1.173,0.39,0.428,0.911,0.176,0.485,0.362,0.434,0.087,4.997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missouri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,30,0.96,0.93,0.969,0.61,0.69,1.132,0.837,0.88,1.051,0.864,0.828,0.959,0.212,0.212,1.002,NA,NA,NA,0.861,0.695,1.239,0.379,0.454,0.834,41400,26000,1.592,0.782,0.492,1.587,0.653,0.606,1.078,0.881,0.638,1.381,0.377,0.444,0.849,0.17,0.507,0.334,0.454,0.049,9.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Montana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,31,0.95,0.953,1.003,0.675,0.784,1.162,0.897,0.914,1.019,0.851,0.81,0.952,0.219,0.218,0.996,NA,NA,NA,0.87,0.583,1.493,0.293,0.389,0.752,58652,39100,1.5,0.802,0.525,1.526,0.734,0.692,1.06,0.931,0.775,1.2,0.385,0.44,0.875,0.165,0.47,0.351,0.45,0.09,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nebraska",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,32,0.961,0.949,0.988,0.603,0.756,1.254,0.868,0.913,1.053,0.81,0.795,0.982,0.184,0.216,1.171,NA,NA,NA,0.866,0.681,1.271,0.369,0.313,1.176,58730,45704,1.285,0.744,0.559,1.332,0.658,0.724,0.909,0.908,0.863,1.053,0.354,0.373,0.949,0.282,0.575,0.49,0.365,0.052,6.965,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nevada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,33,0.967,0.944,0.976,0.661,0.77,1.165,0.937,0.953,1.018,0.861,0.838,0.974,0.275,0.281,1.023,NA,NA,NA,0.855,0.73,1.171,0.321,0.23,1.396,69387,69000,1.006,0.797,0.592,1.346,0.709,0.827,0.858,0.946,0.937,1.009,0.462,0.508,0.91,0.192,0.41,0.469,0.346,0.083,4.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New Hampshire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,34,0.941,0.96,1.021,0.57,0.734,1.286,0.909,0.931,1.024,0.823,0.803,0.976,0.306,0.326,1.066,NA,NA,NA,0.865,0.709,1.22,0.389,0.368,1.057,83160,50696,1.64,0.86,0.503,1.711,0.64,0.668,0.958,0.956,0.854,1.118,0.479,0.502,0.955,0.205,0.413,0.497,0.316,0.086,3.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,35,0.954,0.93,0.975,0.598,0.722,1.207,0.816,0.854,1.046,0.771,0.752,0.974,0.212,0.246,1.161,NA,NA,NA,0.875,0.661,1.323,0.341,0.412,0.827,55546,39761,1.397,0.764,0.674,1.134,0.679,0.639,1.062,0.899,0.784,1.147,0.382,0.449,0.852,0.189,0.482,0.391,0.429,0.07,6.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,36,0.959,0.941,0.981,0.545,0.677,1.241,0.834,0.867,1.039,0.801,0.802,1.002,0.267,0.261,0.975,NA,NA,NA,0.86,0.696,1.236,0.405,0.454,0.891,63000,40147,1.569,0.757,0.373,2.032,0.622,0.582,1.069,0.909,0.754,1.205,0.417,0.431,0.967,0.253,0.505,0.501,0.33,0.064,5.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,37,0.94,0.948,1.008,0.591,0.722,1.221,0.835,0.874,1.046,0.785,0.776,0.989,0.21,0.216,1.027,NA,NA,NA,0.828,0.679,1.219,0.376,0.386,0.974,57144,35100,1.628,0.83,0.522,1.591,0.649,0.662,0.981,0.9,0.763,1.178,0.349,0.421,0.83,0.176,0.463,0.38,0.475,0.117,4.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,38,0.972,0.936,0.964,0.662,0.755,1.14,0.89,0.915,1.029,0.851,0.82,0.964,0.237,0.215,0.908,NA,NA,NA,0.851,0.68,1.252,0.309,0.453,0.682,51000,33724,1.512,0.767,0.459,1.67,0.712,0.673,1.057,0.922,0.74,1.245,0.332,0.436,0.76,0.187,0.472,0.397,0.481,0.092,5.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,39,0.937,0.924,0.986,0.604,0.717,1.187,0.867,0.902,1.04,0.833,0.8,0.961,0.197,0.203,1.028,NA,NA,NA,0.831,0.744,1.116,0.378,0.44,0.86,58005,34130,1.7,0.829,0.5,1.658,0.66,0.642,1.028,0.916,0.731,1.252,0.36,0.394,0.913,0.186,0.501,0.372,0.454,0.105,4.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,40,0.94,0.958,1.019,0.563,0.696,1.237,0.885,0.899,1.016,0.806,0.807,1.002,0.192,0.216,1.128,NA,NA,NA,0.826,0.745,1.109,0.389,0.432,0.901,49005,35000,1.4,0.808,0.616,1.31,0.629,0.617,1.02,0.927,0.796,1.166,0.379,0.4,0.946,0.174,0.494,0.352,0.447,0.105,4.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oklahoma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,41,0.944,0.92,0.975,0.592,0.693,1.171,0.883,0.881,0.997,0.845,0.811,0.959,0.249,0.25,1.003,NA,NA,NA,0.858,0.672,1.276,0.414,0.331,1.251,52800,38000,1.389,0.74,0.545,1.358,0.629,0.713,0.882,0.9,0.8,1.126,0.402,0.448,0.896,0.174,0.48,0.363,0.424,0.072,5.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oregon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,42,0.944,0.939,0.994,0.566,0.705,1.246,0.871,0.903,1.036,0.81,0.807,0.996,0.217,0.234,1.076,NA,NA,NA,0.827,0.705,1.173,0.392,0.475,0.825,58100,36164,1.607,0.822,0.535,1.536,0.638,0.594,1.075,0.915,0.748,1.223,0.397,0.413,0.96,0.176,0.497,0.355,0.427,0.09,4.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pennsylvania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,44,0.942,0.928,0.984,0.606,0.708,1.168,0.871,0.9,1.034,0.79,0.772,0.977,0.253,0.234,0.927,NA,NA,NA,0.818,0.602,1.359,0.38,0.423,0.899,65173,36000,1.81,0.742,0.391,1.898,0.655,0.647,1.012,0.915,0.753,1.215,0.407,0.466,0.874,0.24,0.462,0.52,0.352,0.072,4.917,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhode Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,45,0.938,0.93,0.991,0.557,0.674,1.211,0.827,0.876,1.059,0.784,0.749,0.955,0.216,0.2,0.926,NA,NA,NA,0.807,0.683,1.182,0.416,0.452,0.92,52956,33700,1.571,0.827,0.674,1.227,0.61,0.618,0.987,0.906,0.744,1.218,0.333,0.407,0.818,0.171,0.476,0.36,0.496,0.118,4.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,46,0.968,0.941,0.972,0.656,0.764,1.164,0.85,0.879,1.034,0.846,0.803,0.949,0.22,0.198,0.902,NA,NA,NA,0.853,0.615,1.387,0.297,0.512,0.58,52290,33188,1.576,0.765,0.432,1.771,0.723,0.597,1.212,0.909,0.589,1.543,0.316,0.41,0.769,0.194,0.49,0.396,0.49,0.1,4.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,47,0.945,0.928,0.983,0.536,0.688,1.283,0.819,0.863,1.054,0.792,0.75,0.948,0.189,0.186,0.988,NA,NA,NA,0.786,0.719,1.093,0.424,0.44,0.964,48016,34516,1.391,0.801,0.511,1.566,0.606,0.621,0.976,0.873,0.729,1.198,0.346,0.424,0.817,0.201,0.482,0.418,0.452,0.095,4.781,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tennessee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,48,0.943,0.943,1.001,0.569,0.74,1.3,0.826,0.845,1.023,0.737,0.72,0.978,0.207,0.222,1.074,NA,NA,NA,0.852,0.601,1.418,0.37,0.398,0.93,61706,35500,1.738,0.792,0.604,1.31,0.655,0.649,1.01,0.925,0.755,1.225,0.378,0.419,0.901,0.199,0.505,0.393,0.423,0.076,5.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,49,0.951,0.957,1.006,0.632,0.789,1.249,0.893,0.905,1.013,0.845,0.829,0.981,0.216,0.242,1.123,NA,NA,NA,0.864,0.653,1.323,0.326,0.299,1.089,59600,46500,1.282,0.818,0.62,1.319,0.705,0.742,0.95,0.918,0.781,1.176,0.425,0.418,1.017,0.156,0.514,0.303,0.419,0.068,6.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Utah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,50,0.974,0.944,0.969,0.655,0.74,1.129,0.92,0.923,1.003,0.856,0.826,0.965,0.318,0.283,0.889,NA,NA,NA,0.845,0.76,1.111,0.332,0.327,1.015,58760,52023,1.13,0.805,0.668,1.205,0.696,0.707,0.984,0.928,0.79,1.174,0.423,0.477,0.886,0.167,0.436,0.382,0.41,0.087,4.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vermont",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,51,0.966,0.956,0.99,0.612,0.735,1.201,0.903,0.909,1.007,0.809,0.8,0.989,0.263,0.269,1.02,NA,NA,NA,0.845,0.711,1.188,0.362,0.328,1.104,68598,51000,1.345,0.8,0.596,1.342,0.659,0.699,0.942,0.925,0.865,1.069,0.432,0.438,0.984,0.172,0.485,0.355,0.396,0.076,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,53,0.946,0.939,0.992,0.592,0.72,1.216,0.88,0.891,1.013,0.857,0.834,0.974,0.242,0.287,1.189,NA,NA,NA,0.877,0.721,1.216,0.381,0.377,1.01,59454,44500,1.336,0.745,0.6,1.242,0.645,0.687,0.94,0.907,0.808,1.123,0.455,0.461,0.989,0.192,0.455,0.422,0.353,0.084,4.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Washington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,54,0.958,0.906,0.946,0.497,0.598,1.203,0.846,0.871,1.029,0.79,0.775,0.981,0.133,0.128,0.962,NA,NA,NA,0.783,0.768,1.02,0.487,0.567,0.859,42500,32197,1.32,0.857,0.667,1.286,0.548,0.507,1.081,0.865,0.722,1.199,0.3,0.406,0.739,0.21,0.541,0.389,0.49,0.054,9.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,"West Virginia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,55,0.962,0.936,0.974,0.625,0.719,1.151,0.869,0.886,1.02,0.84,0.841,1.002,0.207,0.221,1.067,NA,NA,NA,0.867,0.658,1.317,0.358,0.401,0.894,58539,35000,1.673,0.817,0.447,1.828,0.674,0.654,1.031,0.907,0.707,1.284,0.374,0.421,0.888,0.167,0.475,0.352,0.459,0.104,4.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wisconsin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,56,0.967,0.958,0.991,0.631,0.757,1.2,0.882,0.919,1.042,0.846,0.833,0.985,0.182,0.19,1.046,NA,NA,NA,0.858,0.661,1.298,0.326,0.375,0.869,55603,43074,1.291,0.756,0.682,1.109,0.698,0.651,1.071,0.91,0.818,1.113,0.31,0.387,0.802,0.153,0.51,0.299,0.537,0.103,5.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wyoming",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,1,0.96,0.96,1,0.515,0.675,1.311,0.819,0.849,1.037,0.796,0.75,0.942,0.181,0.181,0.997,NA,NA,NA,0.798,0.717,1.112,0.417,0.465,0.896,54636,27400,1.994,0.851,0.566,1.503,0.599,0.572,1.047,0.904,0.678,1.334,0.355,0.41,0.865,0.155,0.459,0.338,0.49,0.131,3.749,0.521,0.557,1.068,NA,NA,NA,NA,NA,NA,"Alabama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,2,0.928,0.892,0.962,0.653,0.741,1.135,0.894,0.906,1.014,0.853,0.838,0.982,0.247,0.214,0.867,NA,NA,NA,0.88,0.754,1.166,0.319,0.458,0.696,72162,51888,1.391,0.76,0.642,1.185,0.73,0.615,1.186,0.937,0.811,1.155,0.366,0.428,0.853,0.236,0.517,0.457,0.398,0.055,7.264,0.519,0.634,1.222,NA,NA,NA,NA,NA,NA,"Alaska",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,4,0.953,0.961,1.008,0.538,0.719,1.337,0.845,0.851,1.007,0.781,0.757,0.97,0.194,0.217,1.117,NA,NA,NA,0.883,0.593,1.489,0.394,0.403,0.979,60000,39405,1.523,0.774,0.577,1.342,0.63,0.624,1.009,0.915,0.761,1.203,0.373,0.427,0.873,0.236,0.52,0.454,0.391,0.054,7.283,0.344,0.542,1.576,NA,NA,NA,NA,NA,NA,"Arizona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,5,0.94,0.945,1.006,0.563,0.704,1.25,0.846,0.878,1.037,0.787,0.78,0.991,0.156,0.171,1.097,NA,NA,NA,0.807,0.696,1.159,0.401,0.413,0.973,48510,33000,1.47,0.767,0.586,1.309,0.625,0.652,0.959,0.901,0.73,1.235,0.303,0.39,0.777,0.16,0.489,0.327,0.538,0.122,4.413,0.383,0.515,1.346,NA,NA,NA,NA,NA,NA,"Arkansas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,6,0.951,0.943,0.992,0.555,0.718,1.295,0.858,0.879,1.025,0.763,0.762,0.999,0.247,0.258,1.045,NA,NA,NA,0.884,0.651,1.359,0.401,0.393,1.019,75020,50000,1.5,0.706,0.533,1.324,0.622,0.647,0.961,0.927,0.821,1.129,0.422,0.479,0.881,0.208,0.447,0.466,0.37,0.075,4.953,0.461,0.582,1.263,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,8,0.945,0.959,1.015,0.627,0.793,1.265,0.879,0.892,1.014,0.829,0.839,1.012,0.295,0.328,1.113,NA,NA,NA,0.903,0.617,1.463,0.306,0.372,0.823,70016,39005,1.795,0.782,0.55,1.421,0.718,0.683,1.051,0.934,0.759,1.231,0.476,0.473,1.007,0.181,0.46,0.393,0.343,0.068,5.081,0.35,0.611,1.747,NA,NA,NA,NA,NA,NA,"Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,9,0.961,0.947,0.985,0.6,0.737,1.229,0.892,0.922,1.033,0.83,0.829,0.999,0.319,0.32,1.003,NA,NA,NA,0.873,0.679,1.286,0.364,0.364,1.001,77806,45000,1.729,0.836,0.432,1.935,0.66,0.688,0.96,0.945,0.785,1.203,0.466,0.471,0.989,0.211,0.453,0.467,0.323,0.076,4.226,0.432,0.595,1.378,NA,NA,NA,NA,NA,NA,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,10,0.971,0.957,0.986,0.604,0.722,1.195,0.885,0.932,1.054,0.834,0.789,0.946,0.226,0.234,1.036,NA,NA,NA,0.839,0.747,1.122,0.371,0.336,1.105,65000,51400,1.265,0.873,0.526,1.661,0.65,0.687,0.947,0.93,0.859,1.084,0.382,0.435,0.879,0.196,0.511,0.383,0.422,0.055,7.737,0.506,0.537,1.061,NA,NA,NA,NA,NA,NA,"Delaware",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,11,0.934,0.927,0.992,0.638,0.678,1.064,0.765,0.813,1.063,0.808,0.776,0.96,0.444,0.455,1.025,NA,NA,NA,0.963,0.7,1.374,0.234,0.472,0.496,102000,36150,2.822,0.594,0.415,1.433,0.774,0.592,1.309,0.923,0.723,1.276,0.57,0.594,0.96,0.266,0.387,0.687,0.164,0.019,8.8,0.55,0.613,1.115,NA,NA,NA,NA,NA,NA,"District of Columbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,12,0.964,0.973,1.01,0.561,0.689,1.226,0.876,0.903,1.031,0.831,0.805,0.969,0.23,0.245,1.064,NA,NA,NA,0.884,0.7,1.263,0.405,0.376,1.077,58400,43000,1.358,0.824,0.628,1.313,0.606,0.653,0.929,0.927,0.83,1.117,0.418,0.462,0.906,0.186,0.468,0.397,0.396,0.071,5.609,0.466,0.541,1.162,NA,NA,NA,NA,NA,NA,"Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,13,0.956,0.961,1.006,0.599,0.738,1.234,0.827,0.89,1.077,0.813,0.755,0.93,0.24,0.241,1.006,NA,NA,NA,0.829,0.715,1.16,0.358,0.36,0.994,59649,40000,1.491,0.805,0.525,1.534,0.657,0.679,0.968,0.914,0.776,1.178,0.381,0.437,0.871,0.163,0.471,0.346,0.457,0.093,4.932,0.484,0.52,1.076,NA,NA,NA,NA,NA,NA,"Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,15,0.971,0.966,0.995,0.61,0.685,1.123,0.904,0.924,1.022,0.85,0.843,0.992,0.298,0.265,0.888,NA,NA,NA,0.915,0.827,1.106,0.345,0.372,0.926,67014,70460,0.951,0.601,0.666,0.903,0.656,0.643,1.021,0.934,0.908,1.028,0.396,0.471,0.842,0.265,0.472,0.561,0.339,0.057,5.987,0.499,0.491,0.984,NA,NA,NA,NA,NA,NA,"Hawaii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,16,0.954,0.956,1.002,0.621,0.729,1.175,0.893,0.909,1.017,0.826,0.803,0.972,0.198,0.225,1.135,NA,NA,NA,0.848,0.586,1.445,0.353,0.374,0.943,52858,34648,1.526,0.825,0.48,1.717,0.677,0.662,1.021,0.933,0.709,1.317,0.413,0.421,0.981,0.15,0.507,0.296,0.437,0.071,6.117,0.199,0.566,2.845,NA,NA,NA,NA,NA,NA,"Idaho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,17,0.948,0.94,0.991,0.584,0.706,1.21,0.873,0.899,1.03,0.815,0.809,0.993,0.253,0.285,1.125,NA,NA,NA,0.862,0.694,1.243,0.382,0.418,0.915,65400,45730,1.43,0.819,0.571,1.435,0.646,0.635,1.018,0.93,0.79,1.177,0.424,0.452,0.937,0.191,0.47,0.407,0.385,0.078,4.936,0.548,0.551,1.007,NA,NA,NA,NA,NA,NA,"Illinois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,18,0.946,0.939,0.992,0.6,0.742,1.238,0.836,0.913,1.092,0.812,0.805,0.991,0.178,0.19,1.069,NA,NA,NA,0.827,0.68,1.216,0.366,0.396,0.924,55466,30010,1.848,0.822,0.434,1.897,0.664,0.695,0.955,0.907,0.68,1.334,0.344,0.387,0.889,0.161,0.497,0.325,0.494,0.116,4.265,0.445,0.506,1.136,NA,NA,NA,NA,NA,NA,"Indiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,19,0.959,0.966,1.007,0.664,0.753,1.134,0.879,0.896,1.019,0.857,0.833,0.971,0.214,0.223,1.043,NA,NA,NA,0.866,0.613,1.412,0.314,0.364,0.862,57800,33000,1.752,0.814,0.526,1.548,0.708,0.691,1.026,0.909,0.695,1.307,0.376,0.431,0.874,0.153,0.472,0.323,0.471,0.097,4.866,0.435,0.589,1.353,NA,NA,NA,NA,NA,NA,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,20,0.941,0.951,1.011,0.626,0.746,1.191,0.861,0.889,1.032,0.857,0.825,0.964,0.269,0.271,1.01,NA,NA,NA,0.872,0.676,1.29,0.345,0.38,0.908,56152,39987,1.404,0.771,0.499,1.544,0.683,0.691,0.988,0.9,0.756,1.189,0.372,0.425,0.875,0.187,0.502,0.373,0.441,0.073,6.067,0.317,0.51,1.61,NA,NA,NA,NA,NA,NA,"Kansas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,21,0.938,0.94,1.002,0.58,0.673,1.159,0.828,0.878,1.06,0.788,0.72,0.914,0.17,0.174,1.024,NA,NA,NA,0.754,0.773,0.975,0.414,0.405,1.022,45438,39000,1.165,0.774,0.489,1.582,0.621,0.648,0.959,0.863,0.767,1.124,0.33,0.4,0.825,0.174,0.49,0.354,0.497,0.11,4.51,0.452,0.54,1.194,NA,NA,NA,NA,NA,NA,"Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,22,0.934,0.935,1.001,0.515,0.661,1.283,0.786,0.85,1.082,0.762,0.719,0.944,0.189,0.167,0.882,NA,NA,NA,0.821,0.589,1.393,0.43,0.499,0.861,52784,30938,1.706,0.802,0.534,1.502,0.587,0.578,1.016,0.876,0.711,1.232,0.338,0.423,0.798,0.205,0.519,0.394,0.458,0.058,7.853,0.432,0.458,1.06,NA,NA,NA,NA,NA,NA,"Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,23,0.965,0.947,0.98,0.603,0.706,1.171,0.859,0.889,1.034,0.844,0.825,0.978,0.23,0.226,0.982,NA,NA,NA,0.84,0.722,1.162,0.37,0.468,0.791,53000,34833,1.522,0.8,0.52,1.537,0.656,0.585,1.121,0.878,0.778,1.129,0.398,0.429,0.928,0.174,0.507,0.343,0.428,0.064,6.697,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,24,0.961,0.966,1.005,0.622,0.746,1.2,0.89,0.916,1.03,0.83,0.803,0.967,0.308,0.308,1,NA,NA,NA,0.844,0.778,1.085,0.34,0.344,0.989,84630,60080,1.409,0.849,0.661,1.285,0.675,0.687,0.983,0.943,0.847,1.113,0.458,0.499,0.918,0.213,0.459,0.464,0.329,0.042,7.857,0.596,0.637,1.069,NA,NA,NA,NA,NA,NA,"Maryland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
